"","x"
"4183","bantu kaum urban simpel"
"4184","murah"
"4185","terima "
"4186","bantu"
"4187","mantap"
"4188","murah cepat"
"4189","jarang promo"
"4190","woke"
"4191","siiip"
"4192","batu  promo aihhdahlah yuk"
"4193","nya pesan food fitur cancel konsumen resto cancel konsumen tunggu lamaaaaa  mnt gara gara driver ambil konsumen ngapa tunggu ambil tunggu jam fitur cancel biar ganti resto biar cepat lapar jelassss"
"4194","sistem transportasi bagus efisien bantu konsumen mager sibuk kerj ambil sendiri terima   tah kualitasmu supaya cinta"
"4195","cepat"
"4196","puas"
"4197","bagus"
"4198","supir ramah mantap alam abang supir sukses"
"4199","ok"
"4200","goood"
"4201","bagus tingkat"
"4202","aplikasi akun tangguh laku anggar laku banding akun aktif"
"4203","good"
"4204","mantap"
"4205","memuaskan terima "
"4206","aplikasi buruk konfirmasi kode email  gojek bagus"
"4207","puas"
"4208",NA
"4209","bagus"
"4210","mantap"
"4211"," aman"
"4212","senang"
"4213","ok"
"4214","jemput cepat bagus"
"4215","bagus"
"4216","ya"
"4217","lumayankru bagus ambil barang  express area mall customer dimintain uang parkir ganti uang parkir solusi"
"4218","trmksh mmbantu harga jangkau"
"4219","pusat bantu kayak tokai bantu sekal sampah order nasi goreng jam cancel"
"4220"," nyaman amanah"
"4221","ramah bawa mbl nya"
"4222","semoga berik "
"4223"," restoran rumah  main cancel enak  report langsung biar ngawur jual"
"4224","batu agaribet"
"4225","aplikasi nge bug pesan  metode bayar tolak"
"4226","ok"
"4227"," lumayan bagus  food mudah enak thx  sukses"
"4228","suai nya"
"4229","upgrade "
"4230","nyaman"
"4231","bagus bantu terima  "
"4232","mantap"
"4233","keren"
"4234","mantab menu kawasan indonesia"
"4235","lamaaa  instalnya deh tunggu instal dasar php kayak manusia php suka gantungin hubung beli gantung pasar"
"4236","kemudi ramah"
"4237","nyaman"
"4238","ok"
"4239","memuaskan aplikasi"
"4240","character"
"4241","ok"
"4242","assalamu alaikum kak ya  ya download mohon maaf ya kak"
"4243","bantu mobilitas"
"4244","biar bintang bicara"
"4245","ok"
"4246","nyaman pokok ya anter dengn selamat cpat"
"4247","mantap bang"
"4248","aplikasi bantu"
"4249","ok"
"4250","ma h "
"4251","sekal tingkat customer"
"4252","bagus"
"4253","bantu kendara"
"4254","murah"
"4255","oll"
"4256","sip ok"
"4257",NA
"4258","terima "
"4259",""
"4260","ok"
"4261","nyaman"
"4262","terima "
"4263","bantu"
"4264",NA
"4265","mantap"
"4266",NA
"4267","sopan santun"
"4268","ok deh"
"4269","ok"
"4270","bagus ramah"
"4271","mantap"
"4272","ok"
"4273","good"
"4274","lumayandriver ok ok terima  app "
"4275","oke"
"4276","enak"
"4277","aneh diinstal pas tunggu tau instal ngabisin kuota"
"4278","bagus"
"4279","jlk aplikasi sampah"
"4280","good"
"4281","kurir semoga dbri kshatan dmdah rezeki mksii"
"4282","aplikasi buruk pesan  food warung tutup cancle abang driver eh aplikasi cari driver dna begtu sterusnya driver cancle hubung cust  blgny lapor nyatany tercancle jug selesain abang drivernya tercancle ovo potong  terima kirim barang  express barang kirim eh driver"
"4283","respon cepat ukur"
"4284","bagus"
"4285","bagus"
"4286","provokasi orang orang sifat profesional"
"4287","ra isoh metode tunai"
"4288","buka menu  setia"
"4289",NA
"4290","alhamdulillah kirim suai terima bang gofoodnya ramah wl malam"
"4291","mantap"
"4292","terima  bantu"
"4293",""
"4294","driver asa teman ngopi seru"
"4295","layanan bagus"
"4296","bagus"
"4297","oke "
"4298"," install  gagal quota memori mohon cerah"
"4299",""
"4300","beli token listik gadapat nomor tokennya ngelapor ditanggepin"
"4301","uj"
"4302","wkwkkw supir maaf"
"4303","ok"
"4304","lumayanmantab"
"4305","good apps"
"4306",NA
"4307","mantap"
"4308","beli token listrik aplikasi bayar hasil kode nya"
"4309","alamat ubah  kemudi bingung"
"4310","memuaskan"
"4311","good job driver"
"4312","orngx ramah kirim cepat sukses sehat ya"
"4313","top "
"4314","bantu masuk  isi daerah pencil "
"4315","e  rr at sds stt x s we"
"4316"," aplikasi ribet jarang promo   ovo  update biaya dll mohon"
"4317",NA
"4318","kak hubung  ovo ya tulis ovo cash saldo masuk "
"4319","nyaman"
"4320","good"
"4321","jarang promo"
"4322","aman nyaman"
"4323","lawak batelin mesan kecewa berat"
"4324","masuk akun "
"4325","sekal drivernya"
"4326","bagus"
"4327","penanganan buruk foodnya uang  kunjung"
"4328","senang promo"
"4329","nyaman"
"4330","jos"
"4331","salah map driver marah"
"4332","santun kendara"
"4333","senang driver ramah ngobrolxa senang trima wawasanxa luas"
"4334","nice"
"4335","mantapo"
"4336","pesan  driver bayar  ovo dkatakn salah security codenya ulang maksud"
"4337","sempurna"
"4338","good apps"
"4339"," aplikasi bagus layanan memuaskan pas cancel pesan  express instan kirim menit jam ambil kirim paket driver hubung wa balas bantu cs pusing solusi bantu"
"4340","bagus"
"4341","bagus"
"4342","ok"
"4343","pesan kampung susah sekal drivernya rese solusi uninstall selesai"
"4344","lumayanbagus"
"4345","serba  biaya kemas dll ongkir diskon harga trtera mahal pr pcs untung  guna voucer ratusaaaan kepakek"
"4346",NA
"4347","bantu"
"4348","mantap"
"4349","suka aplikasi  aplikasi suka utama  pesan  car offline suai aplikasi padah cuman jemput jakarta depok"
"4350",NA
"4351","bantu"
"4352","bantu"
"4353","sngat mnbantu pelayanananx"
"4354",NA
"4355","memuaskan"
"4356","asa minggu update eh update aplikasi"
"4357","terima  anter tuju"
"4358","kirim rumah"
"4359","is the best"
"4360","memuaskan"
"4361","cepat tuju"
"4362","alhamdulillah driver gercep komunikatif terima "
"4363",NA
"4364","amanah ramah"
"4365","bantu pelayanananya cepat"
"4366",""
"4367","aplikasi tolol resto jual buka tolol nya"
"4368","bagus"
"4369","mobil ber supir ramah bantu pokok the best"
"4370","mesen  cash sedih "
"4371","metode bayar tunai"
"4372","ribet masuk verifikasi otp verifikasi email ribet praktis alhasil malas  "
"4373","maps titik akurat kayak aplikasi hijau sebelah maps akurat"
"4374","ribet  proses saldo belanja cok"
"4375","tks"
"4376","bantu"
"4377","good"
"4378","oke senang"
"4379","bantu"
"4380",""
"4381","bantu"
"4382","kaya   car jenis kol bak bagus deh min biar order barang arahin kol bak an kendara motor viral bawain barang barang wajar"
"4383","sekal"
"4384","mudah "
"4385","Lumayan"
"4386","Lumayan"
"4387","lumayanok"
"4388","terima  tuju sukses sehat"
"4389","jos"
"4390","gooddd"
"4391","bantu "
"4392",""
"4393","bagus"
"4394","bagus harga jangkau"
"4395","suka"
"4396"," mobile bangking ya bang  pacar gue nih ngabisin data orang btw deh gue uninstall sorry ye"
"4397","bagus"
"4398","nyaman"
"4399","mantap good driver"
"4400","deh bles parah pengin server sebelah norak tau server gojek bles ongkir  angin suruh onwer "
"4401","aplikasi"
"4402",NA
"4403","daftar susah  salah nomer daftarin suai aktif "
"4404","lumayanok"
"4405"," semangkin mantap"
"4406","didownload ya"
"4407"," bintang loh ya awas  bayar lewt ovo update ya  tutunin bintang saldo ovo mash ake "
"4408","luaaarrrrr"
"4409",NA
"4410","bagus"
"4411","cepat tanggap"
"4412","mantap"
"4413","jis"
"4414","bagus"
"4415","alhamdulilah bantu mudah"
"4416","  aplikasi nya"
"4417","bantu"
"4418","lumayanoke saran ketat selektif pilih driver hindar tingkat nyaman langgan"
"4419","memuaskan"
"4420","aplikasi  bantu pergi"
"4421","nyaman"
"4422","ramah sopan"
"4423","apk  mesti   uang drivernya kembaliannyaa perihal gue rugi  nominal bayar pas"
"4424","pelayanana ramah"
"4425","lumayanmantap"
"4426","murah cepat nyaman competitornya"
"4427","asik enjoy"
"4428","terima  abang  ramah"
"4429","terima "
"4430","ok"
"4431","keren"
"4432","murah senyum"
"4433","Lumayan"
"4434","proses cepat okey"
"4435","good apk"
"4436","good"
"4437","bagus"
"4438","susah dowload"
"4439","bagus"
"4440",NA
"4441","keren"
"4442","komennya negatif ya ragu"
"4443","ok"
"4444","ok"
"4445"," ngadakan promo"
"4446","drivernya ramah"
"4447",NA
"4448","ok"
"4449","aplikasi konyol voucher mart k survey grivy eh tempel tempel nen nen"
"4450",""
"4451",""
"4452","enak nyaman"
"4453",""
"4454","mantap puas"
"4455","ramah nyaman memuaskan"
"4456","aplikasi jelek"
"4457","murah"
"4458","keren"
"4459","lumayanbagus sekal suka sekal  aplikasi "
"4460","cari drivernya susah ongkos lumayan  dibanyakkin promonya"
"4461","bagus"
"4462","bagus"
"4463","ok"
"4464","login akun"
"4465","puas "
"4466","bantu"
"4467","sukses"
"4468","keren"
"4469"," bintang memuaskan"
"4470","mantap"
"4471","sip"
"4472","ramah sopan terima "
"4473","mantap"
"4474","alhamdulillah   rumah pokok bantu "
"4475"," pagi drivenya belagu"
"4476","apknya bagus cuman pesan  ongkirnya mahal layanan berangkat sekolah lumayan driver susah cari driver apk sebelah"
"4477","bagus"
"4478","woy customer promo lu buru enak cancel driver lu pikir cancelin driver bakaln dket jam sibuk mending lu pesan ambulan damkar jamin cepat"
"4479","pelayananan jelek  lambat proses toko jual aktif tunggu buang lapar "
"4480","bantu"
"4481","ok"
"4482","nyaman wrlcome"
"4483","jos"
"4484","oke"
"4485",NA
"4486","alhamdulillah"
"4487","bagus"
"4488","bantu"
"4489","good"
"4490","ok"
"4491","the best"
"4492","puas"
"4493","gooddddd"
"4494","jelek"
"4495","oke"
"4496","apk tahi"
"4497","wow"
"4498"," car kenapa  bike drivernya ambil pesan car cepat ambil drivernya terus chatan drivernya"
"4499","mantap"
"4500","lokasi salah "
"4501","abang ramah"
"4502"," food toko tutup pesan batal"
"4503","bagus"
"4504","keren"
"4505","goodjob"
"4506","good like"
"4507","ok enak"
"4508","aplikasi payah cancel order  food resto tutup info driver langsung lokasi aplikasi tulis merchant pesan"
"4509","mantap"
"4510","kacau masuk daftar log  facebook aneh nomer telpon"
"4511","keren"
"4512","mantap pokok"
"4513","terima layanan prima"
"4514","mantap"
"4515","aplikasi  urus kendali"
"4516","good"
"4517","kendara sabar lintas padat"
"4518"," layanan costumer service chatnya kendala cari costumer service layanan konsumen alami kendala menganggu butuh cepat kirim email balas"
"4519","bagus tah min disc"
"4520","aman percaya"
"4521","oke"
"4522","bantu butuh "
"4523"," bantu selesa kerja terima "
"4524","mudah"
"4525","supir ramah kendara aman"
"4526","oke"
"4527","bangsat"
"4528"," order"
"4529",NA
"4530","top"
"4531","good bro"
"4532","cepat murah mudah gratis ongkir"
"4533","great"
"4534","konsisten promonya bilang jam jam"
"4535","enak layanan nya"
"4536","puas"
"4537","biaya layanan bagus"
"4538","ok"
"4539","bagus"
"4540","terima "
"4541","bagus"
"4542","mantap"
"4543","apk ketik diarahin salah apknya"
"4544","manthap"
"4545","ok "
"4546","mudah aplikasi daftar langsung bantu sekal kota cepat responnya"
"4547","very helpful when you want travel"
"4548",NA
"4549","driver nakal  tindak"
"4550","ex rd ed dek  dek ccx ya fted"
"4551"," "
"4552",NA
"4553","bantu kemudi sopan"
"4554","bagus"
"4555","bagus"
"4556","okkk"
"4557","skalangkong deh supir m semuga lancar rizky nya"
"4558","bantu"
"4559","puas"
"4560","the best"
"4561","terima  ya matur suwun"
"4562","pilih"
"4563","character"
"4564"," gogle mafs  maps alamat tuju persis gogle maps order  beda"
"4565","tarif mahal "
"4566","oke"
"4567","harap  berik fitur gambar foto"
"4568","lumayab"
"4569","berat ongkos biaya dll"
"4570","alhamdulillah bantu"
"4571","bagus sekal"
"4572","top"
"4573","ok"
"4574","asik layanan"
"4575","malas   car kota tasikmalaya cancel kayak niat kerja"
"4576","biar bintang bicara"
"4577","oke"
"4578","lumayannyaman"
"4579","keren promonya"
"4580","pemakain"
"4581"," promo bagus"
"4582","oke"
"4583","bagus"
"4584","aneh akun tangguh coba otw uninstall"
"4585","good"
"4586","nyaman"
"4587","mntab"
"4588","bagus"
"4589"," bayar cash maksud lo bayar langsung jual aplikasi anehh maksa   ovo"
"4590","good"
"4591","kualitas layanan kualitas driver"
"4592","srh update update instal"
"4593","mantap"
"4594","ok"
"4595","nyaman kendara"
"4596","bagus"
"4597"," ist the best"
"4598","nyaman"
"4599","oke"
"4600","aneh beli  sengaja pas promo bayar tunai ovo anjir"
"4601","coba  poin apk tunai poin ya paksa uninstall"
"4602","bantu sekal mudah aktivitas"
"4603",NA
"4604","woi aplikasi tolol  map kau betolin ngapa orang pesan  ribet"
"4605","ok"
"4606","barokaallah"
"4607","mantap"
"4608","mudah"
"4609","tarif saing app sebelah"
"4610","sip ok"
"4611","ok"
"4612","hadeh malas  akun tangguh cuman switch akun akun keluarga"
"4613","bantu"
"4614","mantap"
"4615","mantap"
"4616","good"
"4617","good"
"4618","terima "
"4619","mudah cepat"
"4620","aman"
"4621","ya aplikasi  holding"
"4622","ok layanan mantap"
"4623",NA
"4624","lumayanmemuaskan"
"4625","character"
"4626","like very much"
"4627","mantab"
"4628","character"
"4629","biaya penanganan ongkir mahal harga  mahal mahal"
"4630","its oke"
"4631","ter"
"4632","white screen update"
"4633","double order bikin pesan bisa  bikin fitur kayak"
"4634","good"
"4635","apliksi menbntu"
"4636","ok terima  nya"
"4637","good"
"4638"," tolol"
"4639","beli kuota saldo potong kuota maling ripper"
"4640","mantap"
"4641",""
"4642","orang beli  mahal biaya nya"
"4643","ok"
"4644","ber nyaman"
"4645"," bintang  puas"
"4646","promonya  wkwk"
"4647","top"
"4648","ramah"
"4649","oke"
"4650","memuaskan aplikasi sayang gagal verifikasi ovo nya"
"4651","kontl"
"4652","rodr ru"
"4653","  food mahal  ongkirnya promo gratis ongkir bayar  ovo ongkir mahal diskon   sistem promo gratis ongkir"
"4654","great"
"4655","lumayanbaik bpak ramah  sopan sehat lancar rzky bpk toha amin"
"4656","puas"
"4657","sukaakakakkaa bnegttt"
"4658","bagus"
"4659","lumayanbagus cepat tampa hambat keren"
"4660","keren"
"4661","gantung drivernya"
"4662","kemudi ramah mobil ber "
"4663","gcc"
"4664"," oderannya sama meminta tuju "
"4665","  driver wilayah rak banten suka tembak harga kota tembak harga alas"
"4666","good"
"4667","download  instal nya"
"4668"," bantu "
"4669","good"
"4670","bagus"
"4671","mantap"
"4672","bagus"
"4673","driver ramah"
"4674","puas"
"4675","character"
"4676","terima "
"4677","sar  top up ovo shoppeepay gara gara top up belikan bubur ayam an sakit butuh bubur ayam pagi pagi disekitaran beli  deh tau pengin belikan uang gajadi uang dishoopeepay mohon update ya"
"4678","bagus operasional  "
"4679","mantap"
"4680","good app"
"4681","diskon irit"
"4682","jossht massee"
"4683","bayar  ovo ya"
"4684","rupa teliti"
"4685","  mantap"
"4686","oke"
"4687","pesan  susah sekal"
"4688","cepat"
"4689","mantab"
"4690","baharu pesan nih  solusi"
"4691","masuk alamat jemput jl sadewa no jl alamat"
"4692","tingkat"
"4693","biar bintang nilai tema  kerja"
"4694","bagus aplikasi mudah lancar"
"4695","iki wae"
"4696","josss mantap"
"4697","senang aplikasi ini mudah ribet juga dan kemudi rahmahtamah sopan sukses "
"4698"," "
"4699","nyaman "
"4700"," bintang salah driver  jujur aliar nipu costumer malasah uang parkir bukti tiket uang bawa kabur k"
"4701","bagus "
"4702","kerja"
"4703","ber nyaman ramah"
"4704","terima  bagus"
"4705","sopir nya"
"4706","mantap"
"4707","ya bantu pas sibuk ok"
"4708","ok"
"4709","good job for driver"
"4710","hati hati driver nama sunarno sxr bilang uang ribu transaksi driver saldo ova top up masuk masuk ya ribu nilai percaya   cuman ya nilai "
"4711","mantaf"
"4712","ok"
"4713","bantu"
"4714","ok jos"
"4715","bantu"
"4716","hancur"
"4717","ongkir mahal suai porsi harga beli"
"4718","terima  semoga sehat nariknya lancar"
"4719","good"
"4720","jemput"
"4721",""
"4722","ramah"
"4723","navigasi"
"4724","mantap"
"4725","ok mantap"
"4726","mantap"
"4727","mantap"
"4728"," bagus cepat responya kemudi"
"4729","bantu malas rumah"
"4730","driver car  suka ongkos double resiko balikin ngosong bayarin tumpang kadang  tuju naikin x lipat offline nin herannn"
"4731","bagus"
"4732","terima keluarga"
"4733","praktis"
"4734","kirim cepat hujan lebat"
"4735","ok"
"4736","bantu"
"4737","good"
"4738","food mart   toko timbul alami sulit lapor tindak food ambil lapor terima proses toko nyata toko tutup toko  habis toko beli chat"
"4739","tank"
"4740","puas deh"
"4741","aplikasi ongkir ubah mahal"
"4742",NA
"4743",NA
"4744",""
"4745","apk benr pesan  motor  mobil "
"4746","login daftar  tunggu kode masuk"
"4747","bantu sekal"
"4748",""
"4749","kadang driver carnya malas alas kemudi"
"4750","cepat ramah"
"4751","bagus"
"4752","ramah"
"4753","bagus layanan"
"4754","bantu milik kendara roda"
"4755"," kayak order  food doang jam dravernya ambil order doang biasaaaaa"
"4756","ok"
"4757","lumayanok cepat"
"4758","mantap"
"4759","pesan food drivernya double order an drivernya bolak anter asa kerja rodi"
"4760",""
"4761","bantu"
"4762","bagus"
"4763","top hemat"
"4764","character"
"4765","alhamdulillah bantu "
"4766",NA
"4767","keren"
"4768","good"
"4769","bantu"
"4770"," semoga"
"4771","suai peta"
"4772","ok sukses ya"
"4773","butuh"
"4774","mas gojegnya jujur"
"4775","drivernya terima tunggu"
"4776","gua senang maxim aplikasi leg maps acurat biaya rendah nice maxim"
"4777","good job"
"4778","ok"
"4779",""
"4780","mantap"
"4781","puas aplikasi nya"
"4782","nya ramah"
"4783","ok"
"4784","mntap"
"4785","dapt driver"
"4786","daftar susah oops something wrong"
"4787","gpsnya susah atur salah alamat ubah alamat order  foodnya bikin sulitt orang"
"4788","keren cs ramah cekat tanggap nice cs"
"4789"," mantap"
"4790","titik lokasi otomatis akurat"
"4791","masuk langsung bekuk akun ku laper  kerja akun bekuk"
"4792","bantu repot repot jauh"
"4793","ok"
"4794","order car  nenek sakit macet long weekend daerah lembang bandung aga estimasi apk m titik jemput drivernya ku chat baca balas pas lihat gps tuh titik jemput estimasi menit dst sekira gmw sanggup tinggal bilang chat cancel an nenek tunggu jam cuman driver jls kayak rian sopi"
"4795","lumayanbagus"
"4796","bagus "
"4797","bagus"
"4798","klik  bike  car mulu"
